"CREATED_DATE","SPECIES","LATITUDE","LONGITUDE","index","dist","ID","DIVISION_CODE","DIVISION_NAME","LAST_UPDATE_DATE","OBJECTID","date","hour","moment","month","day","year","month_word","day_word","week","time_hour","pod","speciesGroup"
"08/03/2016 02:02:00 PM","EASTERN GREY KANGAROO",-35.34387827,149.1183228,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98,"08/03/2016","02:02:00","PM",8,3,2016,"August","Wednesday",32,14,"Afternoon","Mammal"
"07/09/2016 06:07:00 PM","EASTERN GREY KANGAROO",-35.3296856,149.0948634,99,0,102,327,"HUGHES","1999/02/19 09:46:25+00",99,"07/09/2016","06:07:00","PM",7,9,2016,"July","Saturday",28,18,"Evening","Mammal"
"11/06/2016 12:07:00 AM","EASTERN GREY KANGAROO",-35.3320066,149.1307017,49,0,47,220,"GRIFFITH","1999/02/19 09:46:25+00",49,"11/06/2016","12:07:00","AM",11,6,2016,"November","Sunday",45,12,"Noon","Mammal"
"05/29/2017 02:28:00 PM","EASTERN GREY KANGAROO",-35.30402863,149.1552393,48,0,46,219,"FYSHWICK","1999/02/19 09:46:25+00",48,"05/29/2017","02:28:00","PM",5,29,2017,"May","Monday",22,14,"Afternoon","Mammal"
"02/02/2018 05:29:00 AM","EASTERN GREY KANGAROO",-35.2658273,149.1545416,38,110.395808633016,36,104,"AINSLIE","1999/02/19 09:45:39+00",38,"02/02/2018","05:29:00","AM",2,2,2018,"February","Friday",5,5,"Dawn","Mammal"
"12/24/2019 06:25:00 AM","EASTERN GREY KANGAROO",-35.34684614,149.0695448,101,0,104,329,"LYONS","1999/02/19 09:46:25+00",101,"12/24/2019","06:25:00","AM",12,24,2019,"December","Tuesday",52,6,"Dawn","Mammal"
"11/05/2017 09:54:00 AM","EASTERN GREY KANGAROO",-35.45911507,149.0901421,14,0,79,616,"GORDON","1999/02/19 09:47:44+00",14,"11/05/2017","09:54:00","AM",11,5,2017,"November","Sunday",45,9,"Morning","Mammal"
"09/07/2017 10:42:00 AM","EASTERN GREY KANGAROO",-35.28276663,149.0770242,60,1900.87466527454,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"09/07/2017","10:42:00","AM",9,7,2017,"September","Thursday",37,10,"Morning","Mammal"
"09/17/2017 08:15:00 PM","EASTERN GREY KANGAROO",-35.44032499,149.0878664,14,0,79,616,"GORDON","1999/02/19 09:47:44+00",14,"09/17/2017","08:15:00","PM",9,17,2017,"September","Sunday",38,20,"Evening","Mammal"
"12/06/2019 08:25:00 AM","EASTERN GREY KANGAROO",-35.2157945,149.1922943,69,2876.46937605231,70,125,"WATSON","1999/02/19 09:45:39+00",69,"12/06/2019","08:25:00","AM",12,6,2019,"December","Friday",49,8,"Morning","Mammal"
"09/25/2018 09:01:00 AM","EASTERN GREY KANGAROO",-35.39666732,149.1095281,75,0,77,605,"FADDEN","1999/02/19 09:47:44+00",75,"09/25/2018","09:01:00","AM",9,25,2018,"September","Tuesday",39,9,"Morning","Mammal"
"01/17/2020 08:29:00 AM","EASTERN GREY KANGAROO",-35.26316995,149.0638885,18,0,14,557,"COOK","1999/02/19 09:47:11+00",18,"01/17/2020","08:29:00","AM",1,17,2020,"January","Friday",3,8,"Morning","Mammal"
"05/24/2016 10:46:00 AM","EASTERN GREY KANGAROO",-35.26923656,149.1402011,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38,"05/24/2016","10:46:00","AM",5,24,2016,"May","Tuesday",21,10,"Morning","Mammal"
"09/28/2020 11:35:00 AM","EASTERN GREY KANGAROO",-35.2163244,149.1837788,69,1830.61133031273,70,125,"WATSON","1999/02/19 09:45:39+00",69,"09/28/2020","11:35:00","AM",9,28,2020,"September","Monday",40,11,"Noon","Mammal"
"07/12/2016 04:32:00 PM","EASTERN GREY KANGAROO",-35.34348586,149.1516051,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53,"07/12/2016","04:32:00","PM",7,12,2016,"July","Tuesday",28,16,"Afternoon","Mammal"
"08/13/2017 11:49:00 AM","EASTERN GREY KANGAROO",-35.38052858,149.1682862,12,0,66,802,"HUME","1999/02/19 09:49:11+00",12,"08/13/2017","11:49:00","AM",8,13,2017,"August","Sunday",33,11,"Noon","Mammal"
"06/19/2016 08:01:00 AM","EASTERN GREY KANGAROO",-35.22031459,149.1957119,69,3109.28629636777,70,125,"WATSON","1999/02/19 09:45:39+00",69,"06/19/2016","08:01:00","AM",6,19,2016,"June","Sunday",25,8,"Morning","Mammal"
"04/08/2018 08:24:00 AM","EASTERN GREY KANGAROO",-35.34896538,149.1787525,67,0,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"04/08/2018","08:24:00","AM",4,8,2018,"April","Sunday",15,8,"Morning","Mammal"
"12/10/2016 08:33:00 AM","SWAMP WALLABY",-35.33386208,149.1868581,48,0,46,219,"FYSHWICK","1999/02/19 09:46:25+00",48,"12/10/2016","08:33:00","AM",12,10,2016,"December","Saturday",50,8,"Morning","Mammal"
"01/29/2017 07:43:00 AM","EASTERN GREY KANGAROO",-35.23945194,149.0652052,16,0,11,559,"BELCONNEN","1999/02/19 09:47:11+00",16,"01/29/2017","07:43:00","AM",1,29,2017,"January","Sunday",5,7,"Morning","Mammal"
"01/02/2018 05:18:00 AM","EASTERN GREY KANGAROO",-35.34631875,149.064268,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94,"01/02/2018","05:18:00","AM",1,2,2018,"January","Tuesday",1,5,"Dawn","Mammal"
"10/21/2019 08:13:00 AM","EASTERN GREY KANGAROO",-35.3840382,149.0824327,80,5.82878744279186,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"10/21/2019","08:13:00","AM",10,21,2019,"October","Monday",43,8,"Morning","Mammal"
"10/18/2017 09:16:00 AM","EASTERN GREY KANGAROO",-35.30370839,149.0969997,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"10/18/2017","09:16:00","AM",10,18,2017,"October","Wednesday",42,9,"Morning","Mammal"
"01/03/2020 09:26:00 PM","EASTERN GREY KANGAROO",-35.47420154,149.0907893,14,0,79,616,"GORDON","1999/02/19 09:47:44+00",14,"01/03/2020","09:26:00","PM",1,3,2020,"January","Friday",1,21,"Night","Mammal"
"09/22/2018 09:21:00 PM","EASTERN GREY KANGAROO",-35.37786197,149.075119,80,211.964836521929,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"09/22/2018","09:21:00","PM",9,22,2018,"September","Saturday",39,21,"Night","Mammal"
"01/11/2019 10:22:00 PM","WOMBAT",-35.30059472,149.0099656,6,0,664,912,"DENMAN PROSPECT","2013/03/25 08:56:33+00",6,"01/11/2019","10:22:00","PM",1,11,2019,"January","Friday",2,22,"Night","Mammal"
"03/24/2017 07:18:00 AM","EASTERN GREY KANGAROO",-35.39304448,149.1447183,12,584.481437334879,66,802,"HUME","1999/02/19 09:49:11+00",12,"03/24/2017","07:18:00","AM",3,24,2017,"March","Friday",13,7,"Morning","Mammal"
"03/05/2020 03:17:00 PM","EASTERN GREY KANGAROO",-35.40958854,149.12108,75,0,77,605,"FADDEN","1999/02/19 09:47:44+00",75,"03/05/2020","03:17:00","PM",3,5,2020,"March","Thursday",10,15,"Afternoon","Mammal"
"08/08/2018 05:28:00 AM","EASTERN GREY KANGAROO",-35.46157124,149.0871593,14,0,79,616,"GORDON","1999/02/19 09:47:44+00",14,"08/08/2018","05:28:00","AM",8,8,2018,"August","Wednesday",32,5,"Dawn","Mammal"
"07/26/2019 03:02:00 PM","EASTERN GREY KANGAROO",-35.36350841,149.1058915,102,0,706,333,"MAWSON","2018/10/24 10:28:48+00",102,"07/26/2019","03:02:00","PM",7,26,2019,"July","Friday",30,15,"Afternoon","Mammal"
"07/07/2016 11:38:00 AM","EASTERN GREY KANGAROO",-35.33336656,149.1122267,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98,"07/07/2016","11:38:00","AM",7,7,2016,"July","Thursday",28,11,"Noon","Mammal"
"07/19/2019 11:40:00 AM","EASTERN GREY KANGAROO",-35.29354272,149.0357725,5,0,665,913,"MOLONGLO","2013/03/25 08:56:56+00",5,"07/19/2019","11:40:00","AM",7,19,2019,"July","Friday",29,11,"Noon","Mammal"
"10/27/2018 09:20:00 PM","MAGPIES",-35.22565592,149.1325083,11,0,552,701,"MITCHELL","2006/10/31 09:50:38+00",11,"10/27/2018","09:20:00","PM",10,27,2018,"October","Saturday",44,21,"Night","Bird"
"07/21/2018 07:57:00 AM","EASTERN GREY KANGAROO",-35.21776093,149.1948715,69,3088.50235920204,70,125,"WATSON","1999/02/19 09:45:39+00",69,"07/21/2018","07:57:00","AM",7,21,2018,"July","Saturday",30,7,"Morning","Mammal"
"08/08/2017 09:37:00 AM","EASTERN GREY KANGAROO",-35.3045027,149.1105811,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"08/08/2017","09:37:00","AM",8,8,2017,"August","Tuesday",32,9,"Morning","Mammal"
"02/20/2017 05:10:00 AM","EASTERN GREY KANGAROO",-35.18208605,149.1391362,61,0,592,710,"GUNGAHLIN","2017/11/29 10:17:46+00",61,"02/20/2017","05:10:00","AM",2,20,2017,"February","Monday",8,5,"Dawn","Mammal"
"01/15/2018 06:46:00 AM","EASTERN GREY KANGAROO",-35.41666118,149.1694018,12,2227.41723011222,66,802,"HUME","1999/02/19 09:49:11+00",12,"01/15/2018","06:46:00","AM",1,15,2018,"January","Monday",3,6,"Dawn","Mammal"
"07/01/2016 01:38:00 PM","EASTERN GREY KANGAROO",-35.25802868,149.1460711,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38,"07/01/2016","01:38:00","PM",7,1,2016,"July","Friday",27,13,"Noon","Mammal"
"06/26/2018 10:09:00 AM","EASTERN GREY KANGAROO",-35.38069358,149.07942,80,149.7677780698,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"06/26/2018","10:09:00","AM",6,26,2018,"June","Tuesday",26,10,"Morning","Mammal"
"09/02/2018 03:48:00 PM","EASTERN GREY KANGAROO",-35.22658006,149.0803253,28,0,26,580,"LAWSON","1999/02/19 09:47:11+00",28,"09/02/2018","03:48:00","PM",9,2,2018,"September","Sunday",36,15,"Afternoon","Mammal"
"12/08/2020 06:48:00 AM","EASTERN GREY KANGAROO",-35.24577271,149.1900256,69,2670.01976486454,70,125,"WATSON","1999/02/19 09:45:39+00",69,"12/08/2020","06:48:00","AM",12,8,2020,"December","Tuesday",50,6,"Dawn","Mammal"
"06/22/2018 08:02:00 PM","EASTERN GREY KANGAROO",-35.44331505,149.1117551,72,0,74,611,"CALWELL","1999/02/19 09:47:44+00",72,"06/22/2018","08:02:00","PM",6,22,2018,"June","Friday",26,20,"Evening","Mammal"
"06/12/2017 06:21:00 PM","EASTERN GREY KANGAROO",-35.20330798,149.0941173,22,0,20,552,"GIRALANG","1999/02/19 09:47:11+00",22,"06/12/2017","06:21:00","PM",6,12,2017,"June","Monday",24,18,"Evening","Mammal"
"05/03/2017 02:44:00 PM","EASTERN GREY KANGAROO",-35.38557583,149.1297775,100,1029.18588630108,701,336,"ISAACS","2018/10/24 10:28:48+00",100,"05/03/2017","02:44:00","PM",5,3,2017,"May","Wednesday",18,14,"Afternoon","Mammal"
"05/03/2019 01:58:00 PM","EASTERN GREY KANGAROO",-35.2944905,149.1727317,68,0,661,251,"PIALLIGO","2012/11/02 13:55:05+00",68,"05/03/2019","01:58:00","PM",5,3,2019,"May","Friday",18,13,"Noon","Mammal"
"01/17/2017 11:23:00 AM","BROWN SNAKE",-35.32023237,149.112599,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44,"01/17/2017","11:23:00","AM",1,17,2017,"January","Tuesday",3,11,"Noon","Snake"
"03/02/2016 02:40:00 PM","EASTERN GREY KANGAROO",-35.33052602,149.1093476,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56,"03/02/2016","02:40:00","PM",3,2,2016,"March","Wednesday",10,14,"Afternoon","Mammal"
"11/18/2018 09:54:00 PM","EASTERN GREY KANGAROO",-35.19687227,149.0710386,35,73.1086236960722,33,576,"SPENCE","1999/02/19 09:47:11+00",35,"11/18/2018","09:54:00","PM",11,18,2018,"November","Sunday",47,21,"Night","Mammal"
"03/02/2018 09:04:00 AM","EASTERN GREY KANGAROO",-35.46202508,149.0774369,14,0,79,616,"GORDON","1999/02/19 09:47:44+00",14,"03/02/2018","09:04:00","AM",3,2,2018,"March","Friday",10,9,"Morning","Mammal"
"02/17/2019 06:16:00 AM","EASTERN GREY KANGAROO",-35.36210148,149.1298277,100,1308.57834424311,701,336,"ISAACS","2018/10/24 10:28:48+00",100,"02/17/2019","06:16:00","AM",2,17,2019,"February","Sunday",8,6,"Dawn","Mammal"
"07/21/2018 08:24:00 PM","EASTERN GREY KANGAROO",-35.38309679,149.0923196,80,133.133566219188,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"07/21/2018","08:24:00","PM",7,21,2018,"July","Saturday",30,20,"Evening","Mammal"
"11/14/2019 09:42:00 AM","EASTERN GREY KANGAROO",-35.32676941,149.2256196,66,1765.63810035899,67,801,"OAKS ESTATE","1999/02/19 09:48:35+00",66,"11/14/2019","09:42:00","AM",11,14,2019,"November","Thursday",46,9,"Morning","Mammal"
"03/02/2016 01:51:00 PM","BROWN SNAKE",-35.35649137,149.0425802,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87,"03/02/2016","01:51:00","PM",3,2,2016,"March","Wednesday",10,13,"Noon","Snake"
"01/09/2016 07:41:00 PM","EASTERN GREY KANGAROO",-35.38548958,149.2128369,12,3900.94794195188,66,802,"HUME","1999/02/19 09:49:11+00",12,"01/09/2016","07:41:00","PM",1,9,2016,"January","Saturday",2,19,"Evening","Mammal"
"03/12/2017 07:03:00 AM","EASTERN GREY KANGAROO",-35.27433018,149.1633365,41,1291.84712327621,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41,"03/12/2017","07:03:00","AM",3,12,2017,"March","Sunday",11,7,"Morning","Mammal"
"06/25/2019 06:05:00 PM","EASTERN GREY KANGAROO",-35.34643544,149.1386508,67,0,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"06/25/2019","06:05:00","PM",6,25,2019,"June","Tuesday",26,18,"Evening","Mammal"
"10/05/2019 04:38:00 PM","EASTERN GREY KANGAROO",-35.17865922,149.0787246,63,0,63,708,"NICHOLLS","1999/02/19 09:48:35+00",63,"10/05/2019","04:38:00","PM",10,5,2019,"October","Saturday",41,16,"Afternoon","Mammal"
"07/05/2016 12:03:00 PM","EASTERN GREY KANGAROO",-35.34348586,149.1516051,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53,"07/05/2016","12:03:00","PM",7,5,2016,"July","Tuesday",27,24,"Mid-Night","Mammal"
"09/01/2017 11:57:00 AM","EASTERN GREY KANGAROO",-35.19109989,149.0923327,63,0,63,708,"NICHOLLS","1999/02/19 09:48:35+00",63,"09/01/2017","11:57:00","AM",9,1,2017,"September","Friday",36,11,"Noon","Mammal"
"12/24/2019 08:05:00 AM","EASTERN GREY KANGAROO",-35.41926373,149.1027637,82,0,85,603,"MONASH","1999/02/19 09:47:44+00",82,"12/24/2019","08:05:00","AM",12,24,2019,"December","Tuesday",52,8,"Morning","Mammal"
"07/28/2018 09:43:00 AM","EASTERN GREY KANGAROO",-35.38475305,149.0929816,86,0,89,602,"WANNIASSA","1999/02/19 09:47:44+00",86,"07/28/2018","09:43:00","AM",7,28,2018,"July","Saturday",31,9,"Morning","Mammal"
"08/09/2018 09:14:00 PM","EASTERN GREY KANGAROO",-35.35449935,149.1284625,67,338.13110698348,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"08/09/2018","09:14:00","PM",8,9,2018,"August","Thursday",32,21,"Night","Mammal"
"08/28/2018 09:21:00 AM","EASTERN GREY KANGAROO",-35.23705343,149.0216214,24,254.727891892204,22,567,"HIGGINS","1999/02/19 09:47:11+00",24,"08/28/2018","09:21:00","AM",8,28,2018,"August","Tuesday",35,9,"Morning","Mammal"
"07/06/2020 10:05:00 AM","EASTERN GREY KANGAROO",-35.38517848,149.0946114,86,0,89,602,"WANNIASSA","1999/02/19 09:47:44+00",86,"07/06/2020","10:05:00","AM",7,6,2020,"July","Monday",28,10,"Morning","Mammal"
"11/24/2016 10:22:00 AM","WALLAROO",-35.27301634,149.0741841,18,1239.37453213162,14,557,"COOK","1999/02/19 09:47:11+00",18,"11/24/2016","10:22:00","AM",11,24,2016,"November","Thursday",48,10,"Morning","Mammal"
"01/31/2018 07:35:00 AM","EASTERN GREY KANGAROO",-35.24589492,149.1593813,50,0,48,126,"HACKETT","1999/02/19 09:45:39+00",50,"01/31/2018","07:35:00","AM",1,31,2018,"January","Wednesday",5,7,"Morning","Mammal"
"01/02/2020 10:11:00 AM","EASTERN GREY KANGAROO",-35.38240102,149.0428354,80,0,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"01/02/2020","10:11:00","AM",1,2,2020,"January","Thursday",1,10,"Morning","Mammal"
"03/11/2019 09:23:00 AM","EASTERN GREY KANGAROO",-35.29977845,149.0943446,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"03/11/2019","09:23:00","AM",3,11,2019,"March","Monday",11,9,"Morning","Mammal"
"01/17/2017 06:17:00 AM","EASTERN GREY KANGAROO",-35.36799178,149.1507729,67,1123.37182103237,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"01/17/2017","06:17:00","AM",1,17,2017,"January","Tuesday",3,6,"Dawn","Mammal"
"07/04/2018 10:36:00 AM","EASTERN GREY KANGAROO",-35.2917625,149.0664132,60,1403.83686240061,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"07/04/2018","10:36:00","AM",7,4,2018,"July","Wednesday",27,10,"Morning","Mammal"
"08/24/2018 08:01:00 PM","EASTERN GREY KANGAROO",-35.34450252,149.0643844,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94,"08/24/2018","08:01:00","PM",8,24,2018,"August","Friday",35,20,"Evening","Mammal"
"05/01/2018 12:04:00 PM","EASTERN GREY KANGAROO",-35.31257797,149.113751,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44,"05/01/2018","12:04:00","PM",5,1,2018,"May","Tuesday",18,24,"Mid-Night","Mammal"
"01/16/2018 08:29:00 AM","EASTERN GREY KANGAROO",-35.37660513,149.1863358,12,114.177582133327,66,802,"HUME","1999/02/19 09:49:11+00",12,"01/16/2018","08:29:00","AM",1,16,2018,"January","Tuesday",3,8,"Morning","Mammal"
"11/11/2018 10:42:00 PM","EASTERN GREY KANGAROO",-35.3302753,149.1485888,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53,"11/11/2018","10:42:00","PM",11,11,2018,"November","Sunday",46,22,"Night","Mammal"
"11/19/2019 08:45:00 AM","EASTERN GREY KANGAROO",-35.36545305,149.1670433,12,36.0884460610631,66,802,"HUME","1999/02/19 09:49:11+00",12,"11/19/2019","08:45:00","AM",11,19,2019,"November","Tuesday",47,8,"Morning","Mammal"
"09/19/2017 10:19:00 AM","EASTERN GREY KANGAROO",-35.20248951,149.0769537,19,53.8878318603162,16,574,"EVATT","1999/02/19 09:47:11+00",19,"09/19/2017","10:19:00","AM",9,19,2017,"September","Tuesday",38,10,"Morning","Mammal"
"07/12/2018 10:26:00 AM","EASTERN GREY KANGAROO",-35.44004685,149.127327,85,0,88,610,"THEODORE","1999/02/19 09:47:44+00",85,"07/12/2018","10:26:00","AM",7,12,2018,"July","Thursday",28,10,"Morning","Mammal"
"07/29/2019 03:48:00 PM","EASTERN GREY KANGAROO",-35.27288187,149.0598,120,1252.72415762089,711,914,"WHITLAM","2018/12/05 11:30:50+00",120,"07/29/2019","03:48:00","PM",7,29,2019,"July","Monday",31,15,"Afternoon","Mammal"
"11/08/2016 07:40:00 PM","EASTERN GREY KANGAROO",-35.32561139,149.1306819,49,0,47,220,"GRIFFITH","1999/02/19 09:46:25+00",49,"11/08/2016","07:40:00","PM",11,8,2016,"November","Tuesday",45,19,"Evening","Mammal"
"08/22/2019 08:43:00 AM","EASTERN GREY KANGAROO",-35.41262589,149.1448157,76,14.6494932828958,78,608,"GILMORE","1999/02/19 09:47:44+00",76,"08/22/2019","08:43:00","AM",8,22,2019,"August","Thursday",34,8,"Morning","Mammal"
"06/17/2019 08:39:00 PM","EASTERN GREY KANGAROO",-35.3342911,149.0719455,101,0,104,329,"LYONS","1999/02/19 09:46:25+00",101,"06/17/2019","08:39:00","PM",6,17,2019,"June","Monday",25,20,"Evening","Mammal"
"09/03/2019 01:08:00 PM","EASTERN GREY KANGAROO",-35.40545492,149.1455139,76,15.7198925699647,78,608,"GILMORE","1999/02/19 09:47:44+00",76,"09/03/2019","01:08:00","PM",9,3,2019,"September","Tuesday",36,13,"Noon","Mammal"
"12/09/2020 10:23:00 AM","WOMBAT",-35.42589207,149.1029336,79,0,82,612,"ISABELLA PLAINS","1999/02/19 09:47:44+00",79,"12/09/2020","10:23:00","AM",12,9,2020,"December","Wednesday",50,10,"Morning","Mammal"
"11/13/2019 09:13:00 PM","EASTERN GREY KANGAROO",-35.34736989,149.1258015,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56,"11/13/2019","09:13:00","PM",11,13,2019,"November","Wednesday",46,21,"Night","Mammal"
"02/15/2017 09:24:00 PM","EASTERN GREY KANGAROO",-35.23369248,149.1529666,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69,"02/15/2017","09:24:00","PM",2,15,2017,"February","Wednesday",7,21,"Night","Mammal"
"07/24/2019 11:48:00 AM","EASTERN GREY KANGAROO",-35.27597815,149.0873645,15,1809.51814074158,10,556,"ARANDA","1999/02/19 09:47:11+00",15,"07/24/2019","11:48:00","AM",7,24,2019,"July","Wednesday",30,11,"Noon","Mammal"
"03/01/2019 07:25:00 AM","EASTERN GREY KANGAROO",-35.25151187,149.0802785,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17,"03/01/2019","07:25:00","AM",3,1,2019,"March","Friday",9,7,"Morning","Mammal"
"09/21/2019 11:22:00 AM","EASTERN GREY KANGAROO",-35.39760429,149.1047873,86,0,89,602,"WANNIASSA","1999/02/19 09:47:44+00",86,"09/21/2019","11:22:00","AM",9,21,2019,"September","Saturday",39,11,"Noon","Mammal"
"06/16/2018 08:26:00 AM","EASTERN GREY KANGAROO",-35.42423272,149.1432977,76,252.515350380556,78,608,"GILMORE","1999/02/19 09:47:44+00",76,"06/16/2018","08:26:00","AM",6,16,2018,"June","Saturday",25,8,"Morning","Mammal"
"05/05/2017 02:24:00 AM","EASTERN GREY KANGAROO",-35.358839,149.1627227,67,0,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"05/05/2017","02:24:00","AM",5,5,2017,"May","Friday",19,2,"Before-Dawn","Mammal"
"07/03/2017 02:39:00 PM","EASTERN GREY KANGAROO",-35.32378887,149.0614102,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94,"07/03/2017","02:39:00","PM",7,3,2017,"July","Monday",27,14,"Afternoon","Mammal"
"05/27/2016 11:46:00 AM","EASTERN GREY KANGAROO",-35.29067379,148.9143429,2,840.063922045076,659,460,"URIARRA VILLAGE","2012/07/17 08:52:36+00",2,"05/27/2016","11:46:00","AM",5,27,2016,"May","Friday",22,11,"Noon","Mammal"
"05/17/2018 02:23:00 PM","EASTERN GREY KANGAROO",-35.38938771,149.115177,75,247.93918714151,77,605,"FADDEN","1999/02/19 09:47:44+00",75,"05/17/2018","02:23:00","PM",5,17,2018,"May","Thursday",20,14,"Afternoon","Mammal"
"08/05/2018 12:24:00 PM","EASTERN GREY KANGAROO",-35.25244325,149.1219255,54,0,52,103,"O'CONNOR","1999/02/19 09:45:39+00",54,"08/05/2018","12:24:00","PM",8,5,2018,"August","Sunday",32,24,"Mid-Night","Mammal"
"09/21/2019 09:38:00 AM","EASTERN GREY KANGAROO",-35.32259195,149.0577169,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94,"09/21/2019","09:38:00","AM",9,21,2019,"September","Saturday",39,9,"Morning","Mammal"
"09/21/2017 02:37:00 PM","EASTERN GREY KANGAROO",-35.25221827,149.1953828,50,3323.93390885616,48,126,"HACKETT","1999/02/19 09:45:39+00",50,"09/21/2017","02:37:00","PM",9,21,2017,"September","Thursday",39,14,"Afternoon","Mammal"
"09/12/2016 02:08:00 PM","EASTERN GREY KANGAROO",-35.44562491,149.0931706,74,0,123,613,"CONDER","2002/03/14 12:03:58+00",74,"09/12/2016","02:08:00","PM",9,12,2016,"September","Monday",37,14,"Afternoon","Mammal"
"09/26/2016 11:45:00 AM","EASTERN GREY KANGAROO",-35.15766457,149.0793219,65,1412.39812225959,670,901,"HALL","2013/07/29 13:38:47+00",65,"09/26/2016","11:45:00","AM",9,26,2016,"September","Monday",39,11,"Noon","Mammal"
"04/03/2018 09:49:00 AM","EASTERN GREY KANGAROO",-35.23211927,149.1629371,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69,"04/03/2018","09:49:00","AM",4,3,2018,"April","Tuesday",14,9,"Morning","Mammal"
"01/24/2020 08:04:00 AM","EASTERN GREY KANGAROO",-35.4072174,149.1387073,76,0,78,608,"GILMORE","1999/02/19 09:47:44+00",76,"01/24/2020","08:04:00","AM",1,24,2020,"January","Friday",4,8,"Morning","Mammal"
"09/26/2018 07:00:00 PM","EASTERN GREY KANGAROO",-35.25732488,149.1216672,54,0,52,103,"O'CONNOR","1999/02/19 09:45:39+00",54,"09/26/2018","07:00:00","PM",9,26,2018,"September","Wednesday",39,19,"Evening","Mammal"
"07/17/2018 03:26:00 AM","EASTERN GREY KANGAROO",-35.20121122,149.0975071,113,0,626,712,"CRACE","2010/10/20 12:10:54+00",113,"07/17/2018","03:26:00","AM",7,17,2018,"July","Tuesday",29,3,"Before-Dawn","Mammal"
"08/13/2019 09:19:00 AM","EASTERN GREY KANGAROO",-35.36537941,149.1669861,12,49.2854398870059,66,802,"HUME","1999/02/19 09:49:11+00",12,"08/13/2019","09:19:00","AM",8,13,2019,"August","Tuesday",33,9,"Morning","Mammal"
"07/12/2016 04:32:00 PM","EASTERN GREY KANGAROO",-35.46264612,149.1088153,74,0,123,613,"CONDER","2002/03/14 12:03:58+00",74,"07/12/2016","04:32:00","PM",7,12,2016,"July","Tuesday",28,16,"Afternoon","Mammal"
